rank,source_file,prob,site,max_bout_all,bout_dur_all,n_seg_all,max_bout,n_nontype1_total,n_distinct_nontype1,aci,duty_cycle,peak_rate,orig_path
2873,yongxing_2023-05-29-birdnet-12_45_02,0.0337239653794017,yongxing,6.0,2.473330000000004,44.0,5.0,1.0,1.0,363.39208984375,0.1407624633431085,25.568181818181817,inputs/yongxing_2023-05-29-birdnet-12_45_02.mp3
2874,yongxing_2024-07-19-birdnet-05_54_05,0.0337238885277117,yongxing,38.0,18.954663333333333,59.0,2.0,0.0,0.0,346.21832275390625,0.1684884030925086,22.943037974683545,inputs/yongxing_2024-07-19-birdnet-05_54_05.mp3
2875,yongxing_2024-05-18-birdnet-11_22_16,0.0337232444034924,yongxing,11.0,4.733329999999999,51.0,1.0,0.0,0.0,381.4482421875,0.1354305518528392,44.78346456692913,inputs/yongxing_2024-05-18-birdnet-11_22_16.mp3
2876,liangzhuang_2023-05-26-birdnet-14_07_34,0.0337228349464635,liangzhuang,17.0,5.301330000000004,63.0,1.0,1.0,1.0,350.4767761230469,0.1356971474273527,35.36345776031434,inputs/liangzhuang_2023-05-26-birdnet-14_07_34.mp3
2877,yongxing_2023-05-30-birdnet-14_48_46,0.0337186411917232,yongxing,5.0,2.723996666666672,50.0,3.0,1.0,1.0,343.3241577148437,0.1482271394294854,28.3273381294964,inputs/yongxing_2023-05-30-birdnet-14_48_46.mp3
2878,minqin_2023-06-13-birdnet-17_03_12,0.0337161685106653,minqin,6.0,1.71333,58.0,2.0,1.0,1.0,372.818603515625,0.1327645961077046,36.39558232931727,inputs/minqin_2023-06-13-birdnet-17_03_12.mp3
2879,liangzhuang_2023-06-15-birdnet-05_23_03,0.0337150264939847,liangzhuang,14.0,6.087996666666667,61.0,2.0,0.0,0.0,371.7938232421875,0.1063716342308717,31.01503759398496,inputs/liangzhuang_2023-06-15-birdnet-05_23_03.mp3
2880,guanyinya_2023-06-14-birdnet-13_39_12,0.0337146113772368,guanyinya,19.0,7.195996666666666,51.0,12.0,0.0,0.0,381.7964477539063,0.1652892561983471,26.81451612903226,inputs/guanyinya_2023-06-14-birdnet-13_39_12.mp3
2881,liangzhuang_2023-05-26-birdnet-19_29_05,0.0337122096554024,liangzhuang,5.0,1.811996666666667,24.0,3.0,0.0,0.0,366.8242492675781,0.1604905358571047,31.35382059800665,inputs/liangzhuang_2023-05-26-birdnet-19_29_05.mp3
2882,liangzhuang_2023-05-27-birdnet-06_07_07,0.0337122076614202,liangzhuang,17.0,8.381329999999997,56.0,5.0,1.0,1.0,356.40533447265625,0.1463609704078912,30.054644808743166,inputs/liangzhuang_2023-05-27-birdnet-06_07_07.mp3
2883,liujiaxia_2023-07-07-birdnet-17_15_18,0.033712086998328,liujiaxia,9.0,3.8106633333333337,25.0,1.0,0.0,0.0,357.7401733398437,0.1394294854705411,38.24091778202677,inputs/liujiaxia_2023-07-07-birdnet-17_15_18.mp3
2884,guanyinya_2023-06-15-birdnet-09_51_52,0.0337116615513399,guanyinya,50.0,19.519996666666668,73.0,3.0,0.0,0.0,383.7188415527344,0.2172753932284724,27.76073619631902,inputs/guanyinya_2023-06-15-birdnet-09_51_52.mp3
2885,yongxing_2024-05-01-birdnet-23_55_33,0.0337116396289196,yongxing,10.0,3.491996666666666,49.0,1.0,0.0,0.0,362.5763854980469,0.1503599040255931,24.822695035460995,inputs/yongxing_2024-05-01-birdnet-23_55_33.mp3
2886,liangzhuang_2023-05-27-birdnet-09_51_08,0.0337086761651973,liangzhuang,11.0,3.846663333333339,37.0,3.0,0.0,0.0,372.6376953125,0.0946414289522794,39.7887323943662,inputs/liangzhuang_2023-05-27-birdnet-09_51_08.mp3
2887,yongxing_2024-04-21-birdnet-04_23_12,0.0337085158141228,yongxing,8.0,3.275996666666667,57.0,1.0,6.0,1.0,373.1769104003906,0.0895761130365235,89.65773809523809,inputs/yongxing_2024-04-21-birdnet-04_23_12.mp3
2888,liangzhuang_2023-05-25-birdnet-17_03_00,0.0337053851592261,liangzhuang,8.0,2.795996666666668,52.0,1.0,0.0,0.0,355.121337890625,0.1770194614769394,20.707831325301203,inputs/liangzhuang_2023-05-25-birdnet-17_03_00.mp3
2889,liujiaxia_2023-06-05-birdnet-17_31_34,0.0337040111066244,liujiaxia,8.0,3.175996666666668,59.0,1.0,0.0,0.0,359.7986755371094,0.1143695014662756,34.96503496503497,inputs/liujiaxia_2023-06-05-birdnet-17_31_34.mp3
2890,liangzhuang_2023-05-27-birdnet-07_36_38,0.0337039354817123,liangzhuang,11.0,5.629330000000003,36.0,4.0,0.0,0.0,374.8921813964844,0.1194348173820314,58.31473214285714,inputs/liangzhuang_2023-05-27-birdnet-07_36_38.mp3
2891,liangzhuang_2024-07-14-birdnet-13_20_54,0.0337031196707226,liangzhuang,7.0,2.639996666666666,47.0,3.0,0.0,0.0,382.6871948242188,0.1367635297254065,45.80896686159844,inputs/liangzhuang_2024-07-14-birdnet-13_20_54.mp3
2892,liangzhuang_2023-06-04-birdnet-11_37_50,0.0337021466610378,liangzhuang,8.0,4.042663333333333,36.0,2.0,0.0,0.0,354.7869873046875,0.154892028792322,25.602409638554217,inputs/liangzhuang_2023-06-04-birdnet-11_37_50.mp3
2893,liangzhuang_2023-06-18-birdnet-12_39_03,0.0337013696170851,liangzhuang,14.0,4.991996666666665,61.0,1.0,0.0,0.0,345.86407470703125,0.1924820047987203,26.1426592797784,inputs/liangzhuang_2023-06-18-birdnet-12_39_03.mp3
2894,liangzhuang_2023-06-04-birdnet-19_14_24,0.0337003685163054,liangzhuang,15.0,6.309330000000003,65.0,1.0,0.0,0.0,371.9031982421875,0.237803252466009,17.65695067264574,inputs/liangzhuang_2023-06-04-birdnet-19_14_24.mp3
2895,shuanghe_2023-05-19-birdnet-05_39_07,0.0336993338757777,shuanghe,6.0,2.219996666666667,62.0,1.0,3.0,2.0,368.692138671875,0.1564916022394028,26.40545144804089,inputs/shuanghe_2023-05-19-birdnet-05_39_07.mp3
2896,minqin_2024-06-15-birdnet-13_13_59,0.0336945228188483,minqin,20.0,7.301329999999999,72.0,2.0,1.0,1.0,370.03717041015625,0.1866169021594241,26.071428571428573,inputs/minqin_2024-06-15-birdnet-13_13_59.mp3
2897,liangzhuang_2023-05-26-birdnet-10_25_33,0.0336921979510007,liangzhuang,5.0,2.2106633333333336,7.0,3.0,0.0,0.0,385.90924072265625,0.2052785923753665,41.07142857142857,inputs/liangzhuang_2023-05-26-birdnet-10_25_33.mp3
2898,liangzhuang_2024-07-02-birdnet-05_33_15,0.0336902457916472,liangzhuang,11.0,4.295996666666667,69.0,1.0,0.0,0.0,380.1365356445313,0.1343641695547854,48.36309523809524,inputs/liangzhuang_2024-07-02-birdnet-05_33_15.mp3
2899,liangzhuang_2023-05-26-birdnet-10_35_33,0.0336892404132729,liangzhuang,17.0,6.474663333333336,59.0,5.0,0.0,0.0,355.0616760253906,0.191149026926153,30.50906555090656,inputs/liangzhuang_2023-05-26-birdnet-10_35_33.mp3
2900,liangzhuang_2024-06-14-birdnet-07_34_33,0.0336886699799823,liangzhuang,10.0,4.199996666666665,52.0,6.0,1.0,1.0,367.1435546875,0.1602239402825913,30.158069883527457,inputs/liangzhuang_2024-06-14-birdnet-07_34_33.mp3
2901,minqin_2023-05-19-birdnet-19_12_45,0.0336880313767134,minqin,9.0,3.0853300000000026,46.0,1.0,0.0,0.0,370.8859252929688,0.2007464676086377,38.84462151394423,inputs/minqin_2023-05-19-birdnet-19_12_45.mp3
2902,yongxing_2024-05-18-birdnet-13_32_17,0.0336877766056224,yongxing,9.0,3.28933,37.0,3.0,0.0,0.0,367.8364868164063,0.1119701412956545,38.69047619047619,inputs/yongxing_2024-05-18-birdnet-13_32_17.mp3
2903,liangzhuang_2023-05-26-birdnet-07_05_33,0.0336852653357754,liangzhuang,11.0,5.293330000000001,39.0,6.0,1.0,1.0,364.9910278320313,0.1698213809650759,43.17111459968603,inputs/liangzhuang_2023-05-26-birdnet-07_05_33.mp3
2904,liangzhuang_2023-06-01-birdnet-16_00_27,0.0336852101730799,liangzhuang,7.0,2.4079966666666657,50.0,1.0,2.0,1.0,357.28448486328125,0.1287656624900026,31.314699792960663,inputs/liangzhuang_2023-06-01-birdnet-16_00_27.mp3
2905,liujiaxia_2024-04-22-birdnet-08_35_41,0.0336806805231887,liujiaxia,6.0,1.5653299999999994,51.0,1.0,0.0,0.0,369.1732177734375,0.2263396427619301,21.643109540636043,inputs/liujiaxia_2024-04-22-birdnet-08_35_41.mp3
2906,minqin_2024-06-14-birdnet-08_24_14,0.0336792273906851,minqin,17.0,5.063996666666672,35.0,1.0,0.0,0.0,415.517333984375,0.1250333244468141,37.3134328358209,inputs/minqin_2024-06-14-birdnet-08_24_14.mp3
2907,liujiaxia_2023-06-05-birdnet-08_30_59,0.0336778275535991,liujiaxia,42.0,16.49733,72.0,1.0,0.0,0.0,379.3701477050781,0.2228739002932551,24.820574162679428,inputs/liujiaxia_2023-06-05-birdnet-08_30_59.mp3
2908,yongxing_2024-04-21-birdnet-06_45_44,0.0336768220928348,yongxing,16.0,6.150663333333334,68.0,1.0,0.0,0.0,421.5692443847656,0.1053052519328179,43.67088607594936,inputs/yongxing_2024-04-21-birdnet-06_45_44.mp3
2909,liujiaxia_2023-06-05-birdnet-14_50_32,0.0336744448022543,liujiaxia,6.0,2.167996666666667,46.0,4.0,1.0,1.0,346.2634582519531,0.1476939482804585,16.696750902527075,inputs/liujiaxia_2023-06-05-birdnet-14_50_32.mp3
2910,yongxing_2024-04-21-birdnet-11_04_16,0.0336739350228188,yongxing,4.0,1.6666633333333325,38.0,2.0,1.0,1.0,389.7544860839844,0.13009864036257,30.993852459016395,inputs/yongxing_2024-04-21-birdnet-11_04_16.mp3
2911,liujiaxia_2023-06-10-birdnet-18_18_27,0.0336720450916529,liujiaxia,12.0,5.250663333333334,53.0,2.0,1.0,1.0,345.27392578125,0.1844841375633164,25.83092485549133,inputs/liujiaxia_2023-06-10-birdnet-18_18_27.mp3
2912,yongxing_2024-05-18-birdnet-01_04_40,0.03367112939637,yongxing,16.0,8.181330000000003,41.0,3.0,0.0,0.0,372.444091796875,0.1125033324446814,34.95260663507109,inputs/yongxing_2024-05-18-birdnet-01_04_40.mp3
2913,minqin_2024-05-30-birdnet-13_12_34,0.0336708970187218,minqin,11.0,4.126663333333337,45.0,1.0,0.0,0.0,348.6707458496094,0.093308451079712,22.857142857142858,inputs/minqin_2024-05-30-birdnet-13_12_34.mp3
2914,yongxing_2024-07-15-birdnet-17_06_15,0.0336705575850567,yongxing,34.0,12.319996666666668,80.0,1.0,0.0,0.0,371.2666931152344,0.2255398560383897,30.141843971631207,inputs/yongxing_2024-07-15-birdnet-17_06_15.mp3
2915,liangzhuang_2023-06-04-birdnet-12_05_20,0.0336690218041757,liangzhuang,9.0,3.72533,57.0,1.0,0.0,0.0,350.1513977050781,0.1415622500666488,30.838041431261768,inputs/liangzhuang_2023-06-04-birdnet-12_05_20.mp3
2916,minqin_2023-06-14-birdnet-10_55_29,0.0336647840397906,minqin,23.0,7.471996666666666,76.0,5.0,0.0,0.0,394.6481628417969,0.1671554252199413,47.84688995215311,inputs/minqin_2023-06-14-birdnet-10_55_29.mp3
2917,minqin_2024-06-08-birdnet-06_36_42,0.0336644449463287,minqin,38.0,15.167996666666664,63.0,2.0,0.0,0.0,379.5867309570313,0.1492935217275393,32.36607142857142,inputs/minqin_2024-06-08-birdnet-06_36_42.mp3
2918,guanyinya_2023-06-14-birdnet-14_08_42,0.0336633998673147,guanyinya,13.0,4.489329999999999,67.0,7.0,0.0,0.0,364.6023864746094,0.1141029058917622,45.268691588785046,inputs/guanyinya_2023-06-14-birdnet-14_08_42.mp3
2919,minqin_2024-05-21-birdnet-07_26_56,0.0336623351302651,minqin,7.0,2.7746633333333364,31.0,6.0,0.0,0.0,373.95208740234375,0.1610237270061317,32.49172185430464,inputs/minqin_2024-05-21-birdnet-07_26_56.mp3
2920,yongxing_2024-05-18-birdnet-11_12_45,0.0336601195947458,yongxing,11.0,5.105329999999998,39.0,1.0,1.0,1.0,354.3368530273437,0.151426286323647,34.771126760563384,inputs/yongxing_2024-05-18-birdnet-11_12_45.mp3
2921,liangzhuang_2023-05-26-birdnet-07_09_03,0.0336600004077957,liangzhuang,10.0,2.999996666666668,61.0,3.0,0.0,0.0,357.894775390625,0.1594241535590509,27.801003344481607,inputs/liangzhuang_2023-05-26-birdnet-07_09_03.mp3
2922,liangzhuang_2023-05-25-birdnet-17_10_30,0.03365893084093,liangzhuang,14.0,6.335996666666668,62.0,1.0,1.0,1.0,361.3055419921875,0.2490002665955745,22.21627408993576,inputs/liangzhuang_2023-05-25-birdnet-17_10_30.mp3
2923,yongxing_2024-05-16-birdnet-02_57_10,0.0336554318072323,yongxing,12.0,5.182663333333335,58.0,3.0,1.0,1.0,366.2703857421875,0.1263663023193815,40.61181434599156,inputs/yongxing_2024-05-16-birdnet-02_57_10.mp3
2924,yongxing_2024-05-04-birdnet-19_21_09,0.0336544802091599,yongxing,18.0,8.29199666666667,50.0,1.0,1.0,1.0,336.09259033203125,0.194614769394828,20.034246575342465,inputs/yongxing_2024-05-04-birdnet-19_21_09.mp3
2925,yongxing_2024-05-06-birdnet-21_04_18,0.0336529928693873,yongxing,9.0,2.966663333333333,49.0,1.0,1.0,1.0,358.79180908203125,0.1903492402026126,20.483193277310924,inputs/yongxing_2024-05-06-birdnet-21_04_18.mp3
2926,liujiaxia_2024-04-22-birdnet-07_27_09,0.0336511089169522,liujiaxia,8.0,2.6106633333333336,54.0,3.0,0.0,0.0,403.8927001953125,0.1655558517728605,40.86151368760064,inputs/liujiaxia_2024-04-22-birdnet-07_27_09.mp3
2927,liangzhuang_2023-05-27-birdnet-13_08_09,0.0336505687439418,liangzhuang,8.0,3.943996666666667,44.0,3.0,0.0,0.0,363.5378112792969,0.1434284190882431,36.2453531598513,inputs/liangzhuang_2023-05-27-birdnet-13_08_09.mp3
2928,shuanghe_2023-05-18-birdnet-05_31_29,0.0336499454596612,shuanghe,5.0,1.3653300000000002,52.0,1.0,2.0,2.0,368.1866455078125,0.122633964276193,35.05434782608695,inputs/shuanghe_2023-05-18-birdnet-05_31_29.mp3
2929,minqin_2023-07-15-birdnet-14_27_41,0.0336461733083502,minqin,8.0,3.7039966666666686,36.0,2.0,1.0,1.0,390.54248046875,0.111703545721141,42.36276849642005,inputs/minqin_2023-07-15-birdnet-14_27_41.mp3
2930,liangzhuang_2023-05-25-birdnet-16_07_30,0.0336448035338236,liangzhuang,11.0,2.61199666666667,60.0,1.0,1.0,1.0,353.03179931640625,0.1146360970407891,31.686046511627907,inputs/liangzhuang_2023-05-25-birdnet-16_07_30.mp3
2931,liujiaxia_2023-07-07-birdnet-15_55_17,0.0336440593889508,liujiaxia,5.0,2.650663333333336,14.0,3.0,0.0,0.0,373.7846984863281,0.1165022660623833,27.17391304347826,inputs/liujiaxia_2023-07-07-birdnet-15_55_17.mp3
2932,guanyinya_2023-06-17-birdnet-15_54_24,0.0336432125802963,guanyinya,56.0,24.243996666666664,65.0,4.0,0.0,0.0,358.9211120605469,0.1596907491335643,35.68447412353923,inputs/guanyinya_2023-06-17-birdnet-15_54_24.mp3
2933,liujiaxia_2023-06-27-birdnet-08_31_39,0.0336429876037421,liujiaxia,9.0,3.066663333333341,43.0,2.0,0.0,0.0,359.68316650390625,0.119168221807518,28.80313199105145,inputs/liujiaxia_2023-06-27-birdnet-08_31_39.mp3
2934,liujiaxia_2024-04-22-birdnet-10_10_42,0.0336425390417537,liujiaxia,10.0,2.986663333333333,62.0,1.0,0.0,0.0,380.783935546875,0.1602239402825913,31.821963394342763,inputs/liujiaxia_2024-04-22-birdnet-10_10_42.mp3
2935,minqin_2023-05-19-birdnet-11_13_38,0.0336422132524184,minqin,2.0,0.4159966666666683,35.0,1.0,0.0,0.0,386.841796875,0.100773127166089,81.34920634920636,inputs/minqin_2023-05-19-birdnet-11_13_38.mp3
2936,guanyinya_2023-06-17-birdnet-05_17_19,0.0336420683420173,guanyinya,14.0,6.934663333333333,48.0,4.0,0.0,0.0,354.3155212402344,0.198080511863503,24.22611036339165,inputs/guanyinya_2023-06-17-birdnet-05_17_19.mp3
2937,liangzhuang_2023-06-29-birdnet-11_45_35,0.0336407185513809,liangzhuang,9.0,2.4306633333333387,62.0,1.0,0.0,0.0,349.5306396484375,0.1716875499866702,20.38043478260869,inputs/liangzhuang_2023-06-29-birdnet-11_45_35.mp3
2938,liujiaxia_2024-05-01-birdnet-22_59_17,0.0336403414957977,liujiaxia,17.0,7.511996666666668,41.0,2.0,0.0,0.0,405.44866943359375,0.0997067448680351,73.52941176470588,inputs/liujiaxia_2024-05-01-birdnet-22_59_17.mp3
2939,liangzhuang_2023-06-20-birdnet-18_17_56,0.0336393698857881,liangzhuang,5.0,1.605330000000002,48.0,3.0,5.0,1.0,365.7823486328125,0.104238869634764,31.01023017902813,inputs/liangzhuang_2023-06-20-birdnet-18_17_56.mp3
2940,yongxing_2024-07-15-birdnet-18_33_15,0.0336384334654872,yongxing,4.0,1.3426633333333324,25.0,1.0,2.0,2.0,382.1433715820313,0.1111703545721141,38.66906474820144,inputs/yongxing_2024-07-15-birdnet-18_33_15.mp3
2941,yongxing_2023-05-27-birdnet-14_17_37,0.0336356416486152,yongxing,7.0,1.597330000000003,51.0,1.0,1.0,1.0,353.1171875,0.1178352439349506,41.289592760180994,inputs/yongxing_2023-05-27-birdnet-14_17_37.mp3
2942,yongxing_2024-04-21-birdnet-07_27_44,0.0336351103910184,yongxing,24.0,13.329330000000002,64.0,3.0,1.0,1.0,372.4680786132813,0.1258331111703545,53.76059322033898,inputs/yongxing_2024-04-21-birdnet-07_27_44.mp3
2943,liangzhuang_2023-05-25-birdnet-12_16_59,0.0336326866184515,liangzhuang,11.0,4.783996666666669,42.0,8.0,0.0,0.0,373.4647216796875,0.1970141295654492,29.26251691474966,inputs/liangzhuang_2023-05-25-birdnet-12_16_59.mp3
2944,yongxing_2024-04-21-birdnet-04_52_13,0.033629572548225,yongxing,6.0,1.7719966666666664,45.0,2.0,5.0,1.0,369.0245971679688,0.1687549986670221,51.145339652448655,inputs/yongxing_2024-04-21-birdnet-04_52_13.mp3
2945,guanyinya_2023-06-14-birdnet-13_40_11,0.0336287401511996,guanyinya,10.0,4.5546633333333375,45.0,6.0,0.0,0.0,375.35638427734375,0.1754198880298587,20.13677811550152,inputs/guanyinya_2023-06-14-birdnet-13_40_11.mp3
2946,liangzhuang_2023-05-27-birdnet-08_25_38,0.0336282838717311,liangzhuang,7.0,2.391996666666669,36.0,2.0,1.0,1.0,365.75732421875,0.1213009864036257,42.85714285714285,inputs/liangzhuang_2023-05-27-birdnet-08_25_38.mp3
2947,liujiaxia_2023-05-22-birdnet-07_19_10,0.0336282404704369,liujiaxia,18.0,6.73999666666667,53.0,6.0,0.0,0.0,378.751953125,0.1015729138896294,73.81889763779527,inputs/liujiaxia_2023-05-22-birdnet-07_19_10.mp3
2948,shuanghe_2023-06-18-birdnet-06_38_49,0.0336247010336923,shuanghe,9.0,2.715996666666669,74.0,2.0,0.0,0.0,379.6275024414063,0.133031191682218,41.833667334669336,inputs/shuanghe_2023-06-18-birdnet-06_38_49.mp3
2949,liangzhuang_2023-05-26-birdnet-08_02_03,0.0336223738347501,liangzhuang,15.0,6.23333,57.0,4.0,0.0,0.0,352.7564697265625,0.2143428419088243,24.4092039800995,inputs/liangzhuang_2023-05-26-birdnet-08_02_03.mp3
2950,guanyinya_2023-06-13-birdnet-20_00_02,0.0336161239762246,guanyinya,13.0,6.034663333333333,51.0,7.0,0.0,0.0,360.507080078125,0.223940282591309,30.357142857142858,inputs/guanyinya_2023-06-13-birdnet-20_00_02.mp3
2951,liangzhuang_2023-05-27-birdnet-07_50_38,0.0336147777719658,liangzhuang,14.0,7.405330000000003,24.0,4.0,0.0,0.0,371.8540649414063,0.2148760330578512,40.787841191067,inputs/liangzhuang_2023-05-27-birdnet-07_50_38.mp3
2952,liangzhuang_2023-05-27-birdnet-13_21_39,0.0336113658452078,liangzhuang,27.0,10.191996666666668,58.0,4.0,0.0,0.0,367.9539794921875,0.1063716342308717,41.97994987468672,inputs/liangzhuang_2023-05-27-birdnet-13_21_39.mp3
2953,liujiaxia_2023-07-06-birdnet-09_44_00,0.033610431641376,liujiaxia,26.0,13.63333,54.0,1.0,0.0,0.0,342.72174072265625,0.2079445481205012,21.955128205128204,inputs/liujiaxia_2023-07-06-birdnet-09_44_00.mp3
2954,minqin_2024-05-21-birdnet-08_22_27,0.0336088226887614,minqin,5.0,1.8813299999999984,22.0,3.0,1.0,1.0,371.9117431640625,0.0917088776326313,62.50000000000001,inputs/minqin_2024-05-21-birdnet-08_22_27.mp3
2955,liangzhuang_2024-04-20-birdnet-08_43_02,0.0336078799758023,liangzhuang,7.0,3.171996666666667,48.0,2.0,1.0,1.0,396.065185546875,0.2052785923753665,23.863636363636363,inputs/liangzhuang_2024-04-20-birdnet-08_43_02.mp3
2956,minqin_2023-06-13-birdnet-11_13_07,0.0336015369832634,minqin,20.0,6.359996666666667,60.0,5.0,0.0,0.0,415.5115356445313,0.1644894694748067,32.61750405186386,inputs/minqin_2023-06-13-birdnet-11_13_07.mp3
2957,liujiaxia_2023-06-27-birdnet-07_36_39,0.0335986959000703,liujiaxia,9.0,2.738663333333333,46.0,2.0,0.0,0.0,352.4621276855469,0.1639562783257798,17.276422764227643,inputs/liujiaxia_2023-06-27-birdnet-07_36_39.mp3
2958,guanyinya_2024-04-19-birdnet-15_30_20,0.0335977245302979,guanyinya,13.0,5.511996666666666,37.0,1.0,0.0,0.0,374.75,0.1626233004532124,31.352459016393443,inputs/guanyinya_2024-04-19-birdnet-15_30_20.mp3
2959,liangzhuang_2023-05-26-birdnet-08_29_33,0.0335916633754973,liangzhuang,12.0,4.133329999999999,52.0,6.0,0.0,0.0,357.36962890625,0.0903758997600639,40.92920353982301,inputs/liangzhuang_2023-05-26-birdnet-08_29_33.mp3
2960,liangzhuang_2023-05-27-birdnet-07_23_37,0.033588870148354,liangzhuang,10.0,6.365329999999997,38.0,3.0,0.0,0.0,362.9116516113281,0.1759530791788856,28.977272727272727,inputs/liangzhuang_2023-05-27-birdnet-07_23_37.mp3
2961,liujiaxia_2023-06-05-birdnet-13_13_02,0.0335886451513421,liujiaxia,15.0,6.88533,58.0,9.0,0.0,0.0,339.500244140625,0.1652892561983471,19.556451612903224,inputs/liujiaxia_2023-06-05-birdnet-13_13_02.mp3
2962,liangzhuang_2023-06-17-birdnet-18_32_54,0.0335859524511828,liangzhuang,13.0,4.325329999999999,70.0,0.0,0.0,0.0,378.2398681640625,0.1850173287123434,27.737752161383288,inputs/liangzhuang_2023-06-17-birdnet-18_32_54.mp3
2963,guanyinya_2023-06-17-birdnet-12_05_22,0.0335821827097513,guanyinya,16.0,7.442663333333337,43.0,5.0,1.0,1.0,367.5859375,0.1556918155158624,26.54109589041096,inputs/guanyinya_2023-06-17-birdnet-12_05_22.mp3
2964,liangzhuang_2023-06-06-birdnet-08_29_52,0.033578670872665,liangzhuang,21.0,9.110663333333337,50.0,0.0,0.0,0.0,374.8041076660156,0.2772593974940016,22.115384615384613,inputs/liangzhuang_2023-06-06-birdnet-08_29_52.mp3
2965,yongxing_2024-05-11-birdnet-15_00_04,0.0335733218506483,yongxing,11.0,3.647996666666668,64.0,9.0,0.0,0.0,353.2410583496094,0.1644894694748067,25.93192868719611,inputs/yongxing_2024-05-11-birdnet-15_00_04.mp3
2966,yongxing_2024-05-12-birdnet-19_15_19,0.0335704267259232,yongxing,13.0,5.558663333333333,46.0,1.0,0.0,0.0,383.9791564941406,0.1471607571314316,36.005434782608695,inputs/yongxing_2024-05-12-birdnet-19_15_19.mp3
2967,liangzhuang_2023-06-18-birdnet-12_49_33,0.0335642809720415,liangzhuang,7.0,2.0759966666666685,61.0,1.0,0.0,0.0,374.6410827636719,0.2783257797920554,17.600574712643677,inputs/liangzhuang_2023-06-18-birdnet-12_49_33.mp3
2968,minqin_2024-06-08-birdnet-08_42_13,0.0335623838099052,minqin,14.0,4.651996666666669,27.0,1.0,0.0,0.0,369.80609130859375,0.129565449213543,42.952674897119344,inputs/minqin_2024-06-08-birdnet-08_42_13.mp3
2969,yongxing_2023-05-27-birdnet-13_57_07,0.0335557664149124,yongxing,7.0,2.815996666666667,51.0,1.0,2.0,1.0,365.60748291015625,0.1015729138896294,54.46194225721785,inputs/yongxing_2023-05-27-birdnet-13_57_07.mp3
2970,yongxing_2024-04-21-birdnet-04_47_43,0.0335543632610582,yongxing,14.0,5.062663333333337,49.0,2.0,8.0,1.0,369.5383911132813,0.082911223673687,84.80707395498392,inputs/yongxing_2024-04-21-birdnet-04_47_43.mp3
2971,liujiaxia_2023-06-05-birdnet-07_22_28,0.0335512412658919,liujiaxia,19.0,8.330663333333337,53.0,0.0,0.0,0.0,355.7049560546875,0.2426019728072514,19.23076923076923,inputs/liujiaxia_2023-06-05-birdnet-07_22_28.mp3
2972,liangzhuang_2023-06-04-birdnet-13_18_51,0.0335505108513232,liangzhuang,5.0,1.8546633333333349,46.0,3.0,0.0,0.0,359.6103515625,0.1292988536390296,18.298969072164947,inputs/liangzhuang_2023-06-04-birdnet-13_18_51.mp3
