source_row,selection_id,View,Channel,begin_time,end_time,low_freq,high_freq,stable_id,source_stem,audio_duration_s,syllable_duration_s,frequency_box_valid,source_file
9,9,Spectrogram 1,1,3.881081514,4.185992519,1133.9,13889.8,a198d11b27078048a590,liangzhuang_2023-06-04-birdnet-18_05_53_01_01,6.9439375,0.3049110050000001,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_01.wav
10,10,Spectrogram 1,1,4.269411568,4.519668713,1606.3,11433.1,e2f5e2e09c85921f8f88,liangzhuang_2023-06-04-birdnet-18_05_53_01_01,6.9439375,0.2502571449999999,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_01.wav
11,11,Spectrogram 1,1,4.649112065,4.784308454,1039.4,12566.9,9ce0a12155be9a7b0b30,liangzhuang_2023-06-04-birdnet-18_05_53_01_01,6.9439375,0.1351963889999998,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_01.wav
12,12,Spectrogram 1,1,5.526450335,5.926286464,944.9,15496.1,831a16b44f7d716baac2,liangzhuang_2023-06-04-birdnet-18_05_53_01_01,6.9439375,0.3998361290000005,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_01.wav
13,13,Spectrogram 1,1,6.049976777,6.360640821,472.4,11811.0,e0bd181e78df068bc28a,liangzhuang_2023-06-04-birdnet-18_05_53_01_01,6.9439375,0.3106640439999992,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_01.wav
14,14,Spectrogram 1,1,6.406665123,6.725958723,1039.4,12000.0,3dcc7f7e782e115e0e54,liangzhuang_2023-06-04-birdnet-18_05_53_01_01,6.9439375,0.3192935999999999,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_01.wav
1,1,Spectrogram 1,1,0.20006231,0.60018693,1221.2,10513.3,6d3ad5b2e5e66348b5fd,liangzhuang_2023-06-04-birdnet-18_05_53_01_02,3.449666666666667,0.40012462,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_02.wav
2,2,Spectrogram 1,1,1.011743683,1.260392554,1911.5,9398.2,eed70eae82be4ee1b24c,liangzhuang_2023-06-04-birdnet-18_05_53_01_02,3.449666666666667,0.2486488710000001,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_02.wav
3,3,Spectrogram 1,1,1.914882111,2.33215493,1008.8,11628.3,a0890e95da4ad1dd5d1f,liangzhuang_2023-06-04-birdnet-18_05_53_01_02,3.449666666666667,0.4172728190000001,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_02.wav
4,4,Spectrogram 1,1,1.603356514,1.909166045,1433.6,11309.7,b1bab47bc02cc99d0f01,liangzhuang_2023-06-04-birdnet-18_05_53_01_02,3.449666666666667,0.3058095310000002,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_02.wav
5,5,Spectrogram 1,1,2.500778877,2.852316936,1327.4,13911.5,193f10d66bf3abfe099f,liangzhuang_2023-06-04-birdnet-18_05_53_01_02,3.449666666666667,0.3515380589999997,True,audio/analysis_clips/liangzhuang_2023-06-04-birdnet-18_05_53_01_02.wav
1,1,Spectrogram 1,1,0.251312638,0.518838995,1418.7,15605.9,3642b0458de0a7c08ee4,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.267526357,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
2,2,Spectrogram 1,1,0.779608465,0.942982297,1581.4,15441.9,7331355593ad4b142554,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.163373832,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
3,3,Spectrogram 1,1,1.100623715,1.252532717,930.2,13953.5,404828f61eae78ef9c21,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.151909002,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
4,4,Spectrogram 1,1,1.372913436,1.791379744,1488.4,14697.7,f44dbfd5dc03eb368940,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.4184663080000002,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
5,5,Spectrogram 1,1,1.851570103,2.078000503,1302.3,14232.6,4162d8589aa4a0a927aa,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.2264304000000001,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
6,6,Spectrogram 1,1,2.313029525,2.625446153,1023.3,13395.3,d09a76dc6d816a1342fd,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.3124166279999998,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
7,7,Spectrogram 1,1,2.892003458,3.043912461,837.2,14976.7,20656914e1a2f5c24985,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.1519090030000001,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
8,8,Spectrogram 1,1,3.1595862,3.666904943,93.0,13953.5,bdf5a33a8901f1e545aa,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.5073187429999999,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
9,9,Spectrogram 1,1,3.901933966,4.119765742,837.2,14418.6,eb47d17629388927cf09,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.2178317760000001,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
10,10,Spectrogram 1,1,4.214350593,4.549696881,1209.3,14697.7,1c076499690db53cca51,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.3353462880000002,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
11,11,Spectrogram 1,1,4.589823787,4.936634906,930.2,13302.3,44ea037e429f7c323180,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.3468111189999998,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
12,12,Spectrogram 1,1,5.185994966,5.529939877,1302.3,14139.5,e6c9fed67b097659a238,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.3439449110000003,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
13,13,Spectrogram 1,1,5.544270915,5.985666884,744.2,13581.4,6f289e07b84d0a3c4e4e,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.4413959689999993,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
14,14,Spectrogram 1,1,6.197766245,6.404133192,744.2,9581.4,928f5b8f7a9aa210da59,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.2063669469999993,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
15,15,Spectrogram 1,1,7.527686567,7.679595569,2511.6,9302.3,faa6e9e2b0eedb7471b8,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.151909002,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
16,16,Spectrogram 1,1,7.745518344,8.098061878,1023.3,14697.7,ceacf9d642960ade18e9,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.3525435339999996,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
17,17,Spectrogram 1,1,8.143921199,8.490732317,1023.3,12930.2,71fd08e52995febf6c03,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.3468111180000015,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
18,19,Spectrogram 1,1,8.513661978,8.966522777,930.2,14976.7,333906e3b04462af1557,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.4528607989999997,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
19,20,Spectrogram 1,1,9.321932519,9.528299465,1023.3,11069.8,12d68832ea4497769dc0,liangzhuang_2023-06-06-birdnet-13_41_55_01,9.785,0.2063669459999992,True,audio/analysis_clips/liangzhuang_2023-06-06-birdnet-13_41_55_01.wav
1,1,Spectrogram 1,1,0.088963166,0.515372825,744.2,15907.0,c3a92fd1c5c3c1b90785,liangzhuang_2023-06-07-birdnet-16_55_10_01_01,3.702729166666667,0.426409659,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_01.wav
2,2,Spectrogram 1,1,0.55218517,0.935647093,651.2,13581.4,79563bc641fca40ee67d,liangzhuang_2023-06-07-birdnet-16_55_10_01_01,3.702729166666667,0.383461923,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_01.wav
3,3,Spectrogram 1,1,1.046084127,1.478629177,372.1,15162.8,a4ac520d45493da5d547,liangzhuang_2023-06-07-birdnet-16_55_10_01_01,3.702729166666667,0.4325450499999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_01.wav
4,4,Spectrogram 1,1,1.55672396,1.930982798,651.2,13209.3,139563a407a503d73b99,liangzhuang_2023-06-07-birdnet-16_55_10_01_01,3.702729166666667,0.374258838,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_01.wav
5,5,Spectrogram 1,1,2.478566424,2.888103759,837.2,15627.9,add076fb516d3174cbce,liangzhuang_2023-06-07-birdnet-16_55_10_01_01,3.702729166666667,0.409537335,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_01.wav
6,7,Spectrogram 1,1,3.266964139,3.507778227,1302.3,16000.0,7bf39fe40e1842f7bb67,liangzhuang_2023-06-07-birdnet-16_55_10_01_01,3.702729166666667,0.240814088,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_01.wav
1,1,Waveform 1,1,0.0,0.319907001,0.0,15044.8,821385f9f4b738cf9f7d,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.319907001,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
3,2,Waveform 1,1,0.489053231,0.834699876,358.2,14089.6,f37c326189e07f5c44d4,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.345646645,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
5,3,Waveform 1,1,1.220794532,1.551732809,597.0,16238.8,c09f1c459ff5fe881b1f,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.330938277,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
7,4,Waveform 1,1,1.713524855,2.084911143,597.0,13373.1,2d35150220bda0b97381,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.3713862879999998,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
9,5,Waveform 1,1,2.357015949,2.629120754,1432.8,14328.4,baf2ce6573ae868958c1,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.2721048050000001,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
11,6,Waveform 1,1,2.897548467,3.309382767,358.2,14567.2,4ed4f3384a359150ff18,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.4118342999999997,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
13,7,Waveform 1,1,3.533685377,3.813144366,1432.8,14925.4,7465a82cb1e6168754b0,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.2794589890000001,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
15,8,Waveform 1,1,3.967582229,4.430895816,716.4,14567.2,b0d52f566f62908c19bc,liangzhuang_2023-06-07-birdnet-16_55_10_01_02,4.438270833333333,0.4633135869999996,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_02.wav
1,1,Waveform 1,1,0.372833471,0.759648198,789.0,14005.5,5c98a7756c8ef583c64b,liangzhuang_2023-06-07-birdnet-16_55_10_01_03,1.8750625,0.386814727,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_03.wav
3,2,Waveform 1,1,1.148016397,1.478906103,1052.1,12427.4,305688e13f6dca2c607d,liangzhuang_2023-06-07-birdnet-16_55_10_01_03,1.8750625,0.330889706,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_03.wav
1,1,Waveform 1,1,0.025511495,0.367554508,972.2,13913.9,b7a91c78ddfa372202c8,liangzhuang_2023-06-07-birdnet-16_55_10_01_04,1.1404791666666667,0.342043013,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_04.wav
3,2,Waveform 1,1,0.689755247,1.093214823,729.1,15068.4,d3f69cd98f7ee2021906,liangzhuang_2023-06-07-birdnet-16_55_10_01_04,1.1404791666666667,0.403459576,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_04.wav
1,1,Waveform 1,1,1.381474817,1.749184445,857.1,12989.0,435cf8701215c2c9bf13,liangzhuang_2023-06-07-birdnet-16_55_10_01_05,1.76825,0.367709628,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_05.wav
3,2,Waveform 1,1,0.392614264,0.739814192,923.1,13252.7,6c10ea245bbdb3f119d6,liangzhuang_2023-06-07-birdnet-16_55_10_01_05,1.76825,0.347199928,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_05.wav
5,3,Waveform 1,1,0.855547501,1.210072321,659.3,13318.7,8d5203e6f0afdb504e8d,liangzhuang_2023-06-07-birdnet-16_55_10_01_05,1.76825,0.3545248199999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-16_55_10_01_05.wav
1,1,Spectrogram 1,1,0.298676718,0.607787558,0.0,12093.0,67ac22116e338b209afb,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.3091108399999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
2,2,Spectrogram 1,1,0.727779952,0.965156208,0.0,15441.9,ecd5203a687ae04fd576,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.237376256,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
3,3,Spectrogram 1,1,1.193402609,1.319916328,0.0,13953.5,eea7efdf209e0e3c9a18,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.1265137189999998,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
4,4,Spectrogram 1,1,1.424606663,1.795017964,0.0,14046.5,fca0d318f6cde3a53d04,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.3704113009999998,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
5,5,Spectrogram 1,1,1.855014161,2.276291803,186.0,13860.5,9e0781b373b3bae6ad32,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.4212776419999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
6,6,Spectrogram 1,1,2.366286098,2.632356188,0.0,13674.4,7606a79d9982542fe274,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.2660700900000003,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
7,7,Spectrogram 1,1,2.705836774,2.918431992,328.9,10392.8,b642b005bbcf201d6199,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.2125952180000001,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
8,8,Spectrogram 1,1,2.941908765,3.318841392,592.0,10063.9,f4f92bd8b1c5225eb55f,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.3769326269999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
9,9,Spectrogram 1,1,3.374082524,3.658412326,197.3,11116.4,f2206b00ab05675d091f,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.2843298020000002,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
10,10,Spectrogram 1,1,3.824054,3.972740226,131.6,8682.6,3bd2e12c2394f5eb9345,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.1486862260000001,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
11,11,Spectrogram 1,1,4.056588016,4.5848154,65.8,13615.9,bc12e669c74775c70416,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.528227384,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
12,12,Spectrogram 1,1,4.653941453,5.122174919,789.3,13089.7,e2d84e993e88f44b664c,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.468233466,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
13,13,Spectrogram 1,1,5.214396595,5.480005957,789.3,14010.6,628db19e2a4963687533,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.2656093620000002,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
14,14,Spectrogram 1,1,5.583298487,5.94666685,657.8,12760.8,54fb6bca0cd12943e20f,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.3633683629999993,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
15,16,Spectrogram 1,1,6.006562593,6.438177807,1118.2,14142.1,fda4859bfae16abbeb95,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.4316152139999998,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
16,17,Spectrogram 1,1,6.701942659,7.056088475,460.4,13747.5,94a455e5436ef7d223b0,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.3541458159999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
17,18,Spectrogram 1,1,6.480601524,6.701942659,526.2,9932.4,1086f8f6306b4df35dad,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.2213411350000003,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
18,19,Spectrogram 1,1,7.133557873,7.647308368,460.4,12760.8,02b23d9aeddd2013408f,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.513750495,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
19,21,Spectrogram 1,1,7.733023447,8.011544375,789.3,14142.1,c1652d3300ab1afb9693,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.2785209279999998,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
20,22,Spectrogram 1,1,8.229196491,8.596253873,592.0,13681.7,616b7e96ed2a3545b3fe,liangzhuang_2023-06-07-birdnet-19_27_11__bout_020,8.9053125,0.3670573820000005,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_11__bout_020.wav
1,1,Spectrogram 1,1,2.450721702,2.910039354,827.6,14305.4,29ea2cd08e776703d2e8,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4593176519999997,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
2,2,Spectrogram 1,1,6.276313691,6.760292694,1182.3,15369.5,5f4cbe11855db2d90e6d,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4839790029999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
3,3,Spectrogram 1,1,4.318818999,4.787384657,709.4,13596.1,12b4631e84d8674bea9d,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4685656579999993,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
4,4,Spectrogram 1,1,1.307051574,1.800278583,1064.0,14187.2,3a57463d9c3ab881cd9d,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4932270090000001,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
5,5,Spectrogram 1,1,0.120224083,0.419242958,709.4,14778.3,d87c82e5593b735e319a,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.299018875,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
6,6,Spectrogram 1,1,0.511723022,0.659691125,236.5,12532.0,62f34efbfc810937dce9,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.147968103,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
7,7,Spectrogram 1,1,0.779915208,1.159083471,1300.5,14423.6,37d1b93aee00073ae69c,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.3791682629999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
8,8,Spectrogram 1,1,1.868097297,2.108545464,827.6,12059.1,a63a2d669b59def2c1d5,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.240448167,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
9,9,Spectrogram 1,1,2.27500958,2.401399001,472.9,10995.1,fe92396cb78999233c16,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.1263894210000002,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
10,10,Spectrogram 1,1,3.054924788,3.434709628,1655.2,13004.9,e9d7eea99525ee381462,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.3797848399999997,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
11,12,Spectrogram 1,1,3.440874966,3.924853969,354.7,15014.8,5ea9512aab97562107d4,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4839790029999999,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
12,13,Spectrogram 1,1,3.980342007,4.28244355,0.0,10049.3,92c8c2f83b0bda7255fb,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.302101543,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
13,14,Spectrogram 1,1,4.923638662,5.373708308,591.1,10876.8,ace7a4626399217d133f,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4500696460000002,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
14,15,Spectrogram 1,1,5.435361684,5.783703259,354.7,13004.9,07b5baa62f722c95d415,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.348341575,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
15,16,Spectrogram 1,1,5.829943291,6.162871522,709.4,10758.6,7206904ca47d11585475,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.3329282309999994,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
16,17,Spectrogram 1,1,6.822562647,7.272632293,591.1,11940.9,53592624625e7d1be162,liangzhuang_2023-06-07-birdnet-19_27_41_01,7.441583333333333,0.4500696460000002,True,audio/analysis_clips/liangzhuang_2023-06-07-birdnet-19_27_41_01.wav
1,1,Waveform 1,1,0.567684911,0.948316556,0.0,16835.8,9930aeb6488f1368b671,liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01,2.6252916666666666,0.380631645,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01.wav
3,2,Waveform 1,1,0.0,0.480683392,0.0,18346.7,76d359f61ead7c3eaf9d,liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01,2.6252916666666666,0.480683392,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01.wav
5,3,Waveform 1,1,1.013567695,1.581252606,0.0,15786.7,593469d34365c16c3a44,liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01,2.6252916666666666,0.567684911,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01.wav
7,4,Waveform 1,1,1.709579847,2.109786834,640.0,16320.0,929da781c6f277258eb6,liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01,2.6252916666666666,0.4002069869999998,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01.wav
9,5,Waveform 1,1,2.201138429,2.570894884,0.0,15466.7,478e870657ccf0a68311,liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01,2.6252916666666666,0.3697564550000001,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-10_29_19__bout_009_01.wav
1,1,Waveform 1,1,0.349768412,0.622056479,358.2,17074.6,5845effcff589cbd9c6b,liangzhuang_2023-06-08-birdnet-12_47_51__bout_014_01,3.77875,0.2722880670000001,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-12_47_51__bout_014_01.wav
3,2,Waveform 1,1,0.770375995,0.903199443,0.0,14567.2,50e3f41912b139ecfd4b,liangzhuang_2023-06-08-birdnet-12_47_51__bout_014_01,3.77875,0.132823448,True,audio/analysis_clips/liangzhuang_2023-06-08-birdnet-12_47_51__bout_014_01.wav
